Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-11 09:45:00+05:30,1455.5,1458.199951171875,1455.0999755859375,1457.9000244140625,26379,0.0,0.0
2026-02-11 10:00:00+05:30,1457.800048828125,1459.699951171875,1455.699951171875,1458.199951171875,122738,0.0,0.0
2026-02-11 10:15:00+05:30,1458.199951171875,1463.300048828125,1458.0,1463.199951171875,159524,0.0,0.0
2026-02-11 10:30:00+05:30,1463.300048828125,1464.9000244140625,1462.800048828125,1463.9000244140625,262436,0.0,0.0
2026-02-11 10:45:00+05:30,1463.9000244140625,1464.9000244140625,1462.699951171875,1463.0999755859375,132575,0.0,0.0
2026-02-11 11:00:00+05:30,1463.300048828125,1463.300048828125,1461.300048828125,1462.5999755859375,130308,0.0,0.0
2026-02-11 11:15:00+05:30,1462.5999755859375,1463.199951171875,1459.9000244140625,1461.4000244140625,153928,0.0,0.0
2026-02-11 11:30:00+05:30,1461.4000244140625,1463.300048828125,1460.9000244140625,1460.9000244140625,115195,0.0,0.0
2026-02-11 11:45:00+05:30,1461.0,1463.0,1460.5999755859375,1461.5999755859375,127442,0.0,0.0
2026-02-11 12:00:00+05:30,1461.699951171875,1466.5999755859375,1461.5999755859375,1466.300048828125,270698,0.0,0.0
2026-02-11 12:15:00+05:30,1466.4000244140625,1466.9000244140625,1464.5999755859375,1465.300048828125,271689,0.0,0.0
2026-02-11 12:30:00+05:30,1465.300048828125,1466.0,1463.800048828125,1464.800048828125,290881,0.0,0.0
2026-02-11 12:45:00+05:30,1464.800048828125,1466.5999755859375,1463.5,1464.4000244140625,461124,0.0,0.0
2026-02-11 13:00:00+05:30,1464.4000244140625,1464.9000244140625,1461.0999755859375,1464.300048828125,272786,0.0,0.0
2026-02-11 13:15:00+05:30,1464.199951171875,1465.199951171875,1463.300048828125,1464.800048828125,122100,0.0,0.0
2026-02-11 13:30:00+05:30,1464.800048828125,1467.199951171875,1464.800048828125,1465.9000244140625,229431,0.0,0.0
2026-02-11 13:45:00+05:30,1465.699951171875,1465.800048828125,1464.0,1464.0,274940,0.0,0.0
2026-02-11 14:00:00+05:30,1464.0999755859375,1466.9000244140625,1463.4000244140625,1466.9000244140625,135698,0.0,0.0
2026-02-11 14:15:00+05:30,1466.800048828125,1468.699951171875,1466.800048828125,1467.199951171875,195332,0.0,0.0
2026-02-11 14:30:00+05:30,1466.800048828125,1468.5999755859375,1466.5,1467.800048828125,269048,0.0,0.0
2026-02-11 14:45:00+05:30,1467.800048828125,1469.0999755859375,1466.5999755859375,1466.5999755859375,455203,0.0,0.0
2026-02-11 15:00:00+05:30,1466.699951171875,1469.5,1466.699951171875,1468.800048828125,866770,0.0,0.0
