Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-08-12 00:00:00+05:30,25.19407792201328,26.27568447747916,23.24230938116881,23.66519355773925,2001184,0.0,0.0
2002-08-19 00:00:00+05:30,23.860376251444947,28.381975068112187,22.860095601364367,27.519943237304688,18564720,0.0,0.0
2002-08-26 00:00:00+05:30,27.95907656345355,29.35784467067731,26.21061767032457,28.65846061706543,12945024,0.0,0.0
2002-09-02 00:00:00+05:30,29.11388797500685,29.91085933467425,26.68230955948832,26.98320579528809,6795040,0.0,0.0
2002-09-09 00:00:00+05:30,25.69829441263992,28.12174017149051,25.69829441263992,26.666046142578125,2637016,0.0,0.0
2002-09-16 00:00:00+05:30,26.918139453288493,27.08078682158631,24.82811977794081,25.438047409057617,2058896,0.0,0.0
2002-09-23 00:00:00+05:30,25.61694520071902,25.68200311644513,23.42120704065739,25.031414031982425,1280384,0.0,0.0
2002-09-30 00:00:00+05:30,24.64920631479426,25.86092857229295,23.50254200437944,24.405235290527344,1373984,0.0,0.0
2002-10-07 00:00:00+05:30,24.5678927990879,25.446187856911223,23.835979423634253,24.860658645629883,981128,0.0,0.0
2002-10-14 00:00:00+05:30,25.324195995710337,27.82896708002525,24.413372177433825,25.25100517272949,1057328,0.0,0.0
2002-10-21 00:00:00+05:30,25.844659182102973,26.50338135063462,23.60012806236736,23.67331886291504,1370040,0.0,0.0
2002-10-28 00:00:00+05:30,23.502548822704743,24.81999372867072,23.12845931394137,24.04741859436035,669568,0.0,0.0
2002-11-04 00:00:00+05:30,24.39711297576752,25.69829233447512,23.81158127162802,24.275127410888672,409392,0.0,0.0
2002-11-11 00:00:00+05:30,24.39709928100625,24.82811370891685,23.697715271923816,24.673599243164062,645696,0.0,0.0
2002-11-18 00:00:00+05:30,24.885053962590696,29.390386765339745,24.61668672630338,27.544340133666992,4471840,0.0,0.0
2002-11-25 00:00:00+05:30,27.812704934141657,28.447028790795887,26.600982320798288,27.845233917236328,1545224,0.0,0.0
2002-12-02 00:00:00+05:30,29.195215398244283,34.10716757612869,28.93497850225184,33.14754867553711,10926448,0.0,0.0
2002-12-09 00:00:00+05:30,33.01741620070599,35.13183201651475,30.756618744215853,34.21287536621094,8780288,0.0,0.0
2002-12-16 00:00:00+05:30,34.643878937389495,35.749881202642904,31.61863781210827,34.814659118652344,9427536,0.0,0.0
2002-12-23 00:00:00+05:30,34.9692000058196,36.40049799079049,33.34272558694427,35.13998031616211,6859016,0.0,0.0
2002-12-30 00:00:00+05:30,35.13182992407193,40.93834020682902,34.3267259846723,38.39291000366211,29802664,0.0,0.0
2003-01-06 00:00:00+05:30,38.9865807579257,39.15736102198329,35.95320778155011,36.156517028808594,13753992,0.0,0.0
2003-01-13 00:00:00+05:30,36.5793762620293,39.16546978468257,35.29446360284868,37.42514419555664,11547416,0.0,0.0
2003-01-20 00:00:00+05:30,37.24625183365568,37.39263349006271,32.45628675577524,32.919830322265625,5596184,0.0,0.0
2003-01-27 00:00:00+05:30,31.22827707380872,33.34269166734785,30.08974613882611,31.54543876647949,6617000,0.0,0.0
2003-02-03 00:00:00+05:30,31.75689918441963,34.79027166053075,31.634913656182423,32.61079788208008,5693096,0.0,0.0
2003-02-10 00:00:00+05:30,32.20418006880743,32.67585646093281,28.991894430630936,29.268394470214844,2401048,0.0,0.0
2003-02-17 00:00:00+05:30,30.089769065650604,31.87889046955416,29.78887038227315,30.325607299804688,3108408,0.0,0.0
2003-02-24 00:00:00+05:30,31.05752635944602,31.55360151886084,29.048832081734258,31.260835647583008,1988408,0.0,0.0
2003-03-03 00:00:00+05:30,30.10602051239634,31.8707424797634,28.503943386403,28.62592887878418,2011952,0.0,0.0
2003-03-10 00:00:00+05:30,28.52022464817556,28.78859188488995,25.747085780982427,27.27597045898437,1715552,0.0,0.0
2003-03-17 00:00:00+05:30,26.52778417139181,28.77231564925928,26.20248946656445,28.276243209838867,1467600,0.0,0.0
2003-03-24 00:00:00+05:30,28.21932924588632,28.46330039210436,26.023588929923985,26.13744163513184,1399736,0.0,0.0
2003-03-31 00:00:00+05:30,21.127899087652143,25.836543931653228,21.127899087652143,24.974512100219727,230712,0.0,0.0
2003-04-07 00:00:00+05:30,24.974512100219723,24.974512100219723,24.974512100219723,24.974512100219727,0,0.0,0.0
2003-04-14 00:00:00+05:30,24.974512100219723,24.974512100219723,24.974512100219723,24.974512100219727,0,0.0,0.0
2003-04-21 00:00:00+05:30,24.974512100219723,24.974512100219723,24.974512100219723,24.974512100219727,0,0.0,0.0
2003-04-28 00:00:00+05:30,24.974512100219723,24.974512100219723,24.974512100219723,24.974512100219727,0,0.0,0.0
