Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-11 09:15:00+05:30,3133.699951171875,3136.300048828125,3110.10009765625,3112.60009765625,0,0.0,0.0
2025-09-11 10:15:00+05:30,3112.39990234375,3122.0,3111.60009765625,3117.199951171875,218706,0.0,0.0
2025-09-11 11:15:00+05:30,3117.699951171875,3119.10009765625,3111.0,3114.300048828125,173635,0.0,0.0
2025-09-11 12:15:00+05:30,3114.5,3122.39990234375,3112.0,3121.60009765625,195200,0.0,0.0
2025-09-11 13:15:00+05:30,3121.699951171875,3122.800048828125,3118.0,3120.39990234375,146698,0.0,0.0
2025-09-11 14:15:00+05:30,3120.10009765625,3126.5,3116.0,3125.39990234375,655734,0.0,0.0
2025-09-11 15:15:00+05:30,3126.300048828125,3130.0,3124.199951171875,3124.199951171875,221503,0.0,0.0
2025-09-12 09:15:00+05:30,3139.0,3148.5,3121.0,3136.0,0,0.0,0.0
2025-09-12 10:15:00+05:30,3136.0,3136.199951171875,3128.0,3132.699951171875,172710,0.0,0.0
2025-09-12 11:15:00+05:30,3132.699951171875,3139.699951171875,3129.5,3130.800048828125,186055,0.0,0.0
2025-09-12 12:15:00+05:30,3130.60009765625,3133.60009765625,3129.39990234375,3131.300048828125,89696,0.0,0.0
2025-09-12 13:15:00+05:30,3131.199951171875,3137.699951171875,3131.199951171875,3136.0,131873,0.0,0.0
2025-09-12 14:15:00+05:30,3135.39990234375,3136.0,3128.699951171875,3134.0,225646,0.0,0.0
2025-09-12 15:15:00+05:30,3134.0,3135.39990234375,3130.0,3133.39990234375,0,0.0,0.0
2025-09-15 09:15:00+05:30,3126.39990234375,3127.0,3105.0,3105.0,0,0.0,0.0
2025-09-15 10:15:00+05:30,3105.800048828125,3108.60009765625,3096.0,3099.699951171875,289993,0.0,0.0
2025-09-15 11:15:00+05:30,3099.60009765625,3104.0,3097.89990234375,3103.699951171875,251582,0.0,0.0
